"""rowid"" ""WY"" ""source"" ""system.index"" ""image_date"" ""mean"" ""median"" ""std"" ""variance"" ""date"" ""meadow"" ""DOY"" ""DOWY"" ""WYTYPE"""
"10623 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040125"" 1220040125 1074988800000 NA NA NA NA ""20040125"" ""VanNorden"" 25 117 ""BN"""
"10624 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040202"" 1220040202 1.07568e+12 0.767401604750324 0.766126701235771 0.020556266079824 0.000422560075144524 ""20040202"" ""VanNorden"" 33 125 ""BN"""
"10625 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040321"" 1120040321 1079827200000 0.837154691788688 0.845019499460856 0.0490259817480308 0.00240354688635824 ""20040321"" ""Carter"" 81 173 ""BN"""
"10626 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040329"" 1120040329 1080518400000 NA NA NA NA ""20040329"" ""Carter"" 89 181 ""BN"""
"10627 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031008"" 1120031008 1065571200000 NA NA NA NA ""20031008"" ""VanNorden"" 281 7 ""BN"""
"10628 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031016"" 1120031016 1066262400000 0.0448934651744919 0.0398706431500614 0.057117685738243 0.00326243002409269 ""20031016"" ""VanNorden"" 289 15 ""BN"""
"10629 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031024"" 1120031024 1066953600000 NA NA NA NA ""20031024"" ""VanNorden"" 297 23 ""BN"""
"10630 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031101"" 1120031101 1067644800000 0.421195871566665 0.448140399158001 0.124302362857127 0.015451077411865 ""20031101"" ""VanNorden"" 305 31 ""BN"""
"10631 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031109"" 1120031109 1.068336e+12 NA NA NA NA ""20031109"" ""VanNorden"" 313 39 ""BN"""
"10632 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031117"" 1120031117 1069027200000 0.840057036210646 0.848749035969377 0.051621811782438 0.00266481145170146 ""20031117"" ""VanNorden"" 321 47 ""BN"""
"10633 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040804"" 1220040804 1091577600000 0.0769153201994392 0.0802840717857884 0.127533351105304 0.0162647556441488 ""20040804"" ""Childs"" 217 309 ""BN"""
"10634 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040812"" 1220040812 1092268800000 NA NA NA NA ""20040812"" ""Childs"" 225 317 ""BN"""
"10635 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040820"" 1220040820 1.09296e+12 0.00541683857017783 -0.00560768621896083 0.116503744700957 0.0135731225293457 ""20040820"" ""Childs"" 233 325 ""BN"""
"10636 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040828"" 1220040828 1093651200000 NA NA NA NA ""20040828"" ""Childs"" 241 333 ""BN"""
"10637 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040905"" 1220040905 1094342400000 -0.0366933548555982 -0.0489180593618325 0.0969697689811054 0.00940313609624895 ""20040905"" ""Childs"" 249 341 ""BN"""
"10638 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040913"" 1220040913 1095033600000 NA NA NA NA ""20040913"" ""Childs"" 257 349 ""BN"""
"10639 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040921"" 1220040921 1095724800000 -0.0509838330488904 -0.0682201946482939 0.10048083432693 0.0100963980670359 ""20040921"" ""Childs"" 265 357 ""BN"""
"10640 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040929"" 1220040929 1.096416e+12 NA NA NA NA ""20040929"" ""Childs"" 273 365 ""BN"""
"10641 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040804"" 1220040804 1091577600000 0.347068834550602 0.349895924329758 0.0391132711743833 0.00152984798196085 ""20040804"" ""Cow"" 217 309 ""BN"""
"10642 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040812"" 1220040812 1092268800000 0.390977111458778 0.400480449199677 0.0349711140793585 0.0012229788199515 ""20040812"" ""Cow"" 225 317 ""BN"""
"10643 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040820"" 1220040820 1.09296e+12 0.310706824064255 0.320239156484604 0.056523018323816 0.00319485160043443 ""20040820"" ""Cow"" 233 325 ""BN"""
"10644 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040828"" 1220040828 1093651200000 0.308292449340908 0.313818633556366 0.0614325809193412 0.00377396199841141 ""20040828"" ""Cow"" 241 333 ""BN"""
"10645 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040905"" 1220040905 1094342400000 0.287019234746695 0.293284311890602 0.0591453182144741 0.00349816866669141 ""20040905"" ""Cow"" 249 341 ""BN"""
"10646 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031101"" 1220031101 1067644800000 NA NA NA NA ""20031101"" ""Cow"" 305 31 ""BN"""
"10647 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031109"" 1220031109 1.068336e+12 NA NA NA NA ""20031109"" ""Cow"" 313 39 ""BN"""
"10648 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031117"" 1220031117 1069027200000 0.804222757759548 0.82658718029658 0.0988166862369486 0.00976473747885155 ""20031117"" ""Cow"" 321 47 ""BN"""
"10649 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031125"" 1220031125 1069718400000 NA NA NA NA ""20031125"" ""Cow"" 329 55 ""BN"""
"10650 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040727"" 1120040727 1090886400000 0.0813976340639385 0.0876104903717836 0.130073237770965 0.0169190471842219 ""20040727"" ""Childs"" 209 301 ""BN"""
"10651 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031008"" 1220031008 1065571200000 0.0117482853045102 0.00194363593127 0.0925464802606076 0.00856485100862703 ""20031008"" ""VanNorden"" 281 7 ""BN"""
"10652 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031016"" 1220031016 1066262400000 NA NA NA NA ""20031016"" ""VanNorden"" 289 15 ""BN"""
"10653 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040422"" 1220040422 1.082592e+12 NA NA NA NA ""20040422"" ""Carter"" 113 205 ""BN"""
"10654 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031016"" 1120031016 1066262400000 NA NA NA NA ""20031016"" ""Childs"" 289 15 ""BN"""
"10655 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031024"" 1120031024 1066953600000 NA NA NA NA ""20031024"" ""Childs"" 297 23 ""BN"""
"10656 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031101"" 1120031101 1067644800000 NA NA NA NA ""20031101"" ""Childs"" 305 31 ""BN"""
"10657 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031109"" 1120031109 1.068336e+12 NA NA NA NA ""20031109"" ""Childs"" 313 39 ""BN"""
"10658 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031117"" 1120031117 1069027200000 NA NA NA NA ""20031117"" ""Childs"" 321 47 ""BN"""
"10659 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040609"" 1220040609 1086739200000 NA NA NA NA ""20040609"" ""Carter"" 161 253 ""BN"""
"10660 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040617"" 1220040617 1087430400000 0.291681036091687 0.300592005252838 0.0558771506645461 0.00312225596638838 ""20040617"" ""Carter"" 169 261 ""BN"""
"10661 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040625"" 1220040625 1088121600000 NA NA NA NA ""20040625"" ""Carter"" 177 269 ""BN"""
"10662 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040711"" 1120040711 1.089504e+12 0.10371125022788 0.194957811440994 0.326352967146863 0.106506259165561 ""20040711"" ""VanNorden"" 193 285 ""BN"""
"10663 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040719"" 1120040719 1090195200000 0.176842110340156 0.177460690494627 0.125312778998792 0.0157032925804002 ""20040719"" ""VanNorden"" 201 293 ""BN"""
"10664 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040727"" 1120040727 1090886400000 0.0403665493721531 0.114186936523765 0.32395623185865 0.104947640160055 ""20040727"" ""VanNorden"" 209 301 ""BN"""
"10665 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040804"" 1120040804 1091577600000 0.133727143288366 0.130350774701904 0.111026158085346 0.0123268077791923 ""20040804"" ""VanNorden"" 217 309 ""BN"""
"10666 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040812"" 1120040812 1092268800000 0.106587498768 0.113486801739782 0.179047797592376 0.0320581138226803 ""20040812"" ""VanNorden"" 225 317 ""BN"""
"10667 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040820"" 1120040820 1.09296e+12 0.483316912109838 0.483377903699875 0.00555942774075053 3.09072368046266e-05 ""20040820"" ""VanNorden"" 233 325 ""BN"""
"10668 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040828"" 1120040828 1093651200000 -0.0331371178360823 0.0282022287655208 0.285008175802259 0.0812296602741316 ""20040828"" ""VanNorden"" 241 333 ""BN"""
"10669 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040905"" 1120040905 1094342400000 0.0194404002354807 0.00346674357062897 0.09850403535155 0.00970304498053941 ""20040905"" ""VanNorden"" 249 341 ""BN"""
"10670 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040913"" 1120040913 1095033600000 NA NA NA NA ""20040913"" ""VanNorden"" 257 349 ""BN"""
"10671 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040921"" 1120040921 1095724800000 -0.0193992117865972 -0.0374078041252991 0.0962328880940154 0.00926076875091529 ""20040921"" ""VanNorden"" 265 357 ""BN"""
"10672 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040929"" 1120040929 1.096416e+12 -0.0482332626458706 -0.0396842310348382 0.358938663544547 0.128836964187145 ""20040929"" ""VanNorden"" 273 365 ""BN"""
"10673 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040406"" 1220040406 1081209600000 0.928598953124072 0.937963101863861 0.0262551029903048 0.000689330433031513 ""20040406"" ""VanNorden"" 97 189 ""BN"""
"10674 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040414"" 1220040414 1081900800000 NA NA NA NA ""20040414"" ""VanNorden"" 105 197 ""BN"""
"10675 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040422"" 1220040422 1.082592e+12 0.924054887570361 0.940408888790343 0.0383432958879047 0.00147020833954741 ""20040422"" ""VanNorden"" 113 205 ""BN"""
"10676 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031008"" 1220031008 1065571200000 NA NA NA NA ""20031008"" ""Childs"" 281 7 ""BN"""
"10677 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031016"" 1220031016 1066262400000 0.265033425182761 0.26888921558857 0.0452155160199402 0.00204444288894947 ""20031016"" ""Childs"" 289 15 ""BN"""
"10678 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031024"" 1220031024 1066953600000 NA NA NA NA ""20031024"" ""Childs"" 297 23 ""BN"""
"10679 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040719"" 1220040719 1090195200000 0.359540948959497 0.370487362146378 0.0393041969488949 0.00154481989779752 ""20040719"" ""Cow"" 201 293 ""BN"""
"10680 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040727"" 1220040727 1090886400000 0.344339087334546 0.34576278924942 0.03440053962168 0.00118339712626278 ""20040727"" ""Cow"" 209 301 ""BN"""
"10681 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031117"" 1220031117 1069027200000 0.00713708725786445 -0.0661747432180813 0.211431632084153 0.0447033350457688 ""20031117"" ""Childs"" 321 47 ""BN"""
"10682 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031125"" 1220031125 1069718400000 NA NA NA NA ""20031125"" ""Childs"" 329 55 ""BN"""
"10683 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031203"" 1220031203 1070409600000 0.224486064921631 0.219521202720129 0.0501362374522735 0.00251364230587076 ""20031203"" ""Childs"" 337 63 ""BN"""
"10684 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031211"" 1220031211 1071100800000 NA NA NA NA ""20031211"" ""Childs"" 345 71 ""BN"""
"10685 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031219"" 1220031219 1.071792e+12 0.659329874870709 0.666924482211471 0.0564293530513935 0.00318427188579881 ""20031219"" ""Childs"" 353 79 ""BN"""
"10686 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040913"" 1220040913 1095033600000 0.274422394377845 0.274276718497276 0.0739213448204458 0.00546436522006325 ""20040913"" ""Cow"" 257 349 ""BN"""
"10687 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040921"" 1220040921 1095724800000 0.289613127708435 0.292055755853653 0.0644230564339711 0.00415033020029463 ""20040921"" ""Cow"" 265 357 ""BN"""
"10688 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040929"" 1220040929 1.096416e+12 0.277056358686281 0.2835913002491 0.0781585524239586 0.00610875931700869 ""20040929"" ""Cow"" 273 365 ""BN"""
"10689 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040719"" 1120040719 1090195200000 NA NA NA NA ""20040719"" ""Childs"" 201 293 ""BN"""
"10690 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040125"" 1220040125 1074988800000 NA NA NA NA ""20040125"" ""Childs"" 25 117 ""BN"""
"10691 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040202"" 1220040202 1.07568e+12 NA NA NA NA ""20040202"" ""Childs"" 33 125 ""BN"""
"10692 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040210"" 1220040210 1076371200000 0.867990111544312 0.865555995986575 0.0245527075601072 0.000602835448532144 ""20040210"" ""Childs"" 41 133 ""BN"""
"10693 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040218"" 1220040218 1077062400000 NA NA NA NA ""20040218"" ""Childs"" 49 141 ""BN"""
"10694 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040430"" 1220040430 1083283200000 NA NA NA NA ""20040430"" ""Carter"" 121 213 ""BN"""
"10695 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040508"" 1220040508 1083974400000 NA NA NA NA ""20040508"" ""Carter"" 129 221 ""BN"""
"10696 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040516"" 1220040516 1084665600000 0.0558903987255337 0.0784645676612854 0.100449349597983 0.0100900718346579 ""20040516"" ""Carter"" 137 229 ""BN"""
"10697 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040524"" 1220040524 1085356800000 NA NA NA NA ""20040524"" ""Carter"" 145 237 ""BN"""
"10698 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040601"" 1220040601 1.086048e+12 0.157613842463583 0.168157458305359 0.0766285417746537 0.00587193341450985 ""20040601"" ""Carter"" 153 245 ""BN"""
"10699 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040125"" 1120040125 1074988800000 NA NA NA NA ""20040125"" ""Carter"" 25 117 ""BN"""
"10700 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040202"" 1120040202 1.07568e+12 NA NA NA NA ""20040202"" ""Carter"" 33 125 ""BN"""
"10701 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040210"" 1120040210 1076371200000 NA NA NA NA ""20040210"" ""Carter"" 41 133 ""BN"""
"10702 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040703"" 1220040703 1088812800000 0.364081236186312 0.361611023545265 0.043226271266297 0.0018685105275875 ""20040703"" ""Carter"" 185 277 ""BN"""
"10703 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040711"" 1220040711 1.089504e+12 NA NA NA NA ""20040711"" ""Carter"" 193 285 ""BN"""
"10704 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040719"" 1220040719 1090195200000 0.153300084784383 0.114214119811853 0.0833809854532522 0.00695238873515545 ""20040719"" ""Carter"" 201 293 ""BN"""
"10705 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040727"" 1220040727 1090886400000 NA NA NA NA ""20040727"" ""Carter"" 209 301 ""BN"""
"10706 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040804"" 1220040804 1091577600000 0.370876610540507 0.376874953508377 0.0548263730092363 0.00300593117734791 ""20040804"" ""Carter"" 217 309 ""BN"""
"10707 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040812"" 1220040812 1092268800000 NA NA NA NA ""20040812"" ""Carter"" 225 317 ""BN"""
"10708 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040820"" 1220040820 1.09296e+12 0.319880988059649 0.344494342803955 0.0781916766205858 0.00611393829273827 ""20040820"" ""Carter"" 233 325 ""BN"""
"10709 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040305"" 1220040305 1078444800000 0.944309138699083 0.950023297069354 0.0192453339977931 0.000370382880686611 ""20040305"" ""VanNorden"" 65 157 ""BN"""
"10710 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040313"" 1220040313 1.079136e+12 NA NA NA NA ""20040313"" ""VanNorden"" 73 165 ""BN"""
"10711 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040321"" 1220040321 1079827200000 0.934839411785728 0.94189753418877 0.0226152702903813 0.000511450450307001 ""20040321"" ""VanNorden"" 81 173 ""BN"""
"10712 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040329"" 1220040329 1080518400000 NA NA NA NA ""20040329"" ""VanNorden"" 89 181 ""BN"""
"10713 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040719"" 1220040719 1090195200000 0.173081547021102 0.153889620304108 0.13132413321557 0.0172460279648209 ""20040719"" ""Childs"" 201 293 ""BN"""
"10714 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040727"" 1220040727 1090886400000 NA NA NA NA ""20040727"" ""Childs"" 209 301 ""BN"""
"10715 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040109"" 1220040109 1073606400000 0.615232501542845 0.630626606941223 0.169989105295377 0.0288962959191227 ""20040109"" ""Childs"" 9 101 ""BN"""
"10716 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040117"" 1220040117 1074297600000 NA NA NA NA ""20040117"" ""Childs"" 17 109 ""BN"""
"10717 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031024"" 1120031024 1066953600000 NA NA NA NA ""20031024"" ""Carter"" 297 23 ""BN"""
"10718 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031101"" 1120031101 1067644800000 NA NA NA NA ""20031101"" ""Carter"" 305 31 ""BN"""
"10719 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031101"" 1220031101 1067644800000 NA NA NA NA ""20031101"" ""Childs"" 305 31 ""BN"""
"10720 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031109"" 1220031109 1.068336e+12 NA NA NA NA ""20031109"" ""Childs"" 313 39 ""BN"""
"10721 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040226"" 1220040226 1077753600000 0.617334774004294 0.666282405853271 0.132388731582847 0.0175267762501151 ""20040226"" ""Childs"" 57 149 ""BN"""
"10722 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040305"" 1220040305 1078444800000 NA NA NA NA ""20040305"" ""Childs"" 65 157 ""BN"""
"10723 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040601"" 1220040601 1.086048e+12 NA NA NA NA ""20040601"" ""VanNorden"" 153 245 ""BN"""
"10724 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040609"" 1220040609 1086739200000 0.0635908931514595 0.0564950044051959 0.166503981048891 0.0277235757051295 ""20040609"" ""VanNorden"" 161 253 ""BN"""
"10725 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040617"" 1220040617 1087430400000 NA NA NA NA ""20040617"" ""VanNorden"" 169 261 ""BN"""
"10726 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031227"" 1220031227 1072483200000 NA NA NA NA ""20031227"" ""Childs"" 361 87 ""BN"""
"10727 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040101"" 1220040101 1072915200000 NA NA NA NA ""20040101"" ""Childs"" 1 93 ""BN"""
"10728 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040812"" 1120040812 1092268800000 0.309148144968059 0.311391294002533 0.0473902499687339 0.00224583579209908 ""20040812"" ""Cow"" 225 317 ""BN"""
"10729 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040218"" 1120040218 1077062400000 0.782883686805839 0.783715844154358 0.0261396865476312 0.000683283212808412 ""20040218"" ""Carter"" 49 141 ""BN"""
"10730 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040226"" 1120040226 1077753600000 NA NA NA NA ""20040226"" ""Carter"" 57 149 ""BN"""
"10731 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040305"" 1120040305 1078444800000 0.849875852243224 0.858464419841766 0.0465811658143514 0.0021698050086241 ""20040305"" ""Carter"" 65 157 ""BN"""
"10732 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031109"" 1120031109 1.068336e+12 NA NA NA NA ""20031109"" ""Carter"" 313 39 ""BN"""
"10733 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031117"" 1120031117 1069027200000 NA NA NA NA ""20031117"" ""Carter"" 321 47 ""BN"""
"10734 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040601"" 1220040601 1.086048e+12 0.398307162771238 0.4119454190135 0.100926691770111 0.010186197111659 ""20040601"" ""Childs"" 153 245 ""BN"""
"10735 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040609"" 1220040609 1086739200000 NA NA NA NA ""20040609"" ""Childs"" 161 253 ""BN"""
"10736 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040313"" 1220040313 1.079136e+12 0.925326441470585 0.938532637386787 0.0389718554029216 0.00151880551354623 ""20040313"" ""Childs"" 73 165 ""BN"""
"10737 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040321"" 1220040321 1079827200000 NA NA NA NA ""20040321"" ""Childs"" 81 173 ""BN"""
"10738 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040329"" 1220040329 1080518400000 0.275555087113294 0.276627659797668 0.0176028211049023 0.000309859310851194 ""20040329"" ""Childs"" 89 181 ""BN"""
"10739 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031203"" 1220031203 1070409600000 NA NA NA NA ""20031203"" ""VanNorden"" 337 63 ""BN"""
"10740 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040804"" 1120040804 1091577600000 0.34700402849858 0.346314628918966 0.0429642970645965 0.0018459308222549 ""20040804"" ""Cow"" 217 309 ""BN"""
"10741 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040929"" 1220040929 1.096416e+12 NA NA NA NA ""20040929"" ""Carter"" 273 365 ""BN"""
"10742 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040711"" 1220040711 1.089504e+12 0.177276677229934 0.175998216947994 0.134764445380152 0.01816145573862 ""20040711"" ""VanNorden"" 193 285 ""BN"""
"10743 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040711"" 1120040711 1.089504e+12 0.18855780589103 0.213047643192112 0.130641973028285 0.0170673251167232 ""20040711"" ""Childs"" 193 285 ""BN"""
"10744 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040828"" 1120040828 1093651200000 0.287414859741106 0.289891146123409 0.0584008180029647 0.00341065554341541 ""20040828"" ""Cow"" 241 333 ""BN"""
"10745 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040313"" 1120040313 1.079136e+12 NA NA NA NA ""20040313"" ""Carter"" 73 165 ""BN"""
"10746 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040929"" 1120040929 1.096416e+12 0.270835683023164 0.278411477804184 0.0734360288214821 0.00539285032906955 ""20040929"" ""Cow"" 273 365 ""BN"""
"10747 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040804"" 1220040804 1091577600000 NA NA NA NA ""20040804"" ""VanNorden"" 217 309 ""BN"""
"10748 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031024"" 1220031024 1066953600000 0.500187157858973 0.496997654438019 0.0187194891875816 0.000350419275443983 ""20031024"" ""VanNorden"" 297 23 ""BN"""
"10749 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040617"" 1220040617 1087430400000 0.373076250740203 0.392523471798216 0.102308112444613 0.0104669498719796 ""20040617"" ""Childs"" 169 261 ""BN"""
"10750 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040625"" 1220040625 1088121600000 NA NA NA NA ""20040625"" ""Childs"" 177 269 ""BN"""
"10751 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040703"" 1220040703 1088812800000 0.268413348312071 0.298665634223393 0.119348289284211 0.0142440141550677 ""20040703"" ""Childs"" 185 277 ""BN"""
"10752 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040711"" 1220040711 1.089504e+12 NA NA NA NA ""20040711"" ""Childs"" 193 285 ""BN"""
"10753 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040921"" 1220040921 1095724800000 0.255529823073589 0.278512738645077 0.107689138649369 0.011596950583043 ""20040921"" ""Carter"" 265 357 ""BN"""
"10754 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040703"" 1220040703 1088812800000 NA NA NA NA ""20040703"" ""VanNorden"" 185 277 ""BN"""
"10755 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040727"" 1220040727 1090886400000 0.176896052951959 0.17340817881955 0.115352582082773 0.0133062181931629 ""20040727"" ""VanNorden"" 209 301 ""BN"""
"10756 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20040820"" 1120040820 1.09296e+12 0.310021890139361 0.318706691265106 0.0548919233833935 0.00301312325272834 ""20040820"" ""Cow"" 233 325 ""BN"""
"10757 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031016"" 1120031016 1066262400000 NA NA NA NA ""20031016"" ""Carter"" 289 15 ""BN"""
"10758 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20040719"" 1220040719 1090195200000 NA NA NA NA ""20040719"" ""VanNorden"" 201 293 ""BN"""
"10759 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031109"" 1220031109 1.068336e+12 0.770887239815246 0.768415097343294 0.0341926644405702 0.00116913830154544 ""20031109"" ""VanNorden"" 313 39 ""BN"""
"10760 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031101"" 1120031101 1067644800000 NA NA NA NA ""20031101"" ""Cow"" 305 31 ""BN"""
"10761 2004 ""LANDSAT/LT5_L1T_8DAY_NDWI/20031109"" 1120031109 1.068336e+12 NA NA NA NA ""20031109"" ""Cow"" 313 39 ""BN"""
"10762 2004 ""LANDSAT/LE7_L1T_8DAY_NDWI/20031101"" 1220031101 1067644800000 NA NA NA NA ""20031101"" ""VanNorden"" 305 31 ""BN"""
